1	12806163	12823847	93190
1	12834984	12838049	390999
1	12851546	12856777	65121
1	12884468	12891264	440560
1	12916941	12921764	65122
1	12952727	12958101	343071
1	12976450	12980569	441871
1	12998181	13117737	440561
1	13035543	13038381	653606
1	13328196	13331715	401940
1	13359819	13369057	343068
1	13447414	13452656	400736
1	13495254	13498260	654348
1	13668269	13673511	729528
1	13716088	13719064	391004
1	13909960	13944452	10630
1	14026693	14151569	7799
1	14925200	15444539	23254
1	15479028	15546974	55092
1	15563065	15726779	114827
1	15736391	15756839	79180
1	15764935	15779541	11330
1	15783223	15798586	63036
1	15792404	15817895	51032
1	15814735	15853029	842
1	15853308	15918874	23341
1	15898848	15911605	79814
1	15943995	15995539	84301
1	15986364	15988217	6248
1	16008026	16061264	23207
1	16062900	16067891	284723
1	16068917	16074477	388595
1	16083102	16113089	54751
1	16174359	16266955	23013
1	16268364	16302627	7709
1	16330731	16335302	149563
1	16340523	16346089	27129
1	16345330	16360545	1187
1	16370247	16383803	1188
1	16384264	16400127	348487
1	16450832	16482582	1969
1	16524349	16539140	128272
1	16555170	16563495	79363
1	16573334	16678949	54455
1	16679070	16724640	26099
1	16713612	16763919	374955
1	16767167	16786573	55707
1	17222232	17299474	9696
1	17300997	17307330	4237
1	17312453	17338423	23400
1	17345217	17380665	6390
1	17393256	17445948	11240
1	17531621	17572501	29943
1	17575593	17610728	51702
1	17634690	17690499	23569
1	17733256	17766220	55920
1	17866330	18024369	55160
1	18081808	18153558	81569
1	18434240	18704977	84966
1	18807424	18812478	127707
1	18957500	19075360	5081
1	19166093	19186176	80834
1	19180707	19247618	8659
1	19230774	19282826	126917
1	19401000	19536770	23352
1	19542158	19578046	23065
1	19578033	19586622	51154
1	19609052	19615744	22977
1	19630459	19638640	8574
1	19638740	19660975	54896
1	19665270	19812033	832
1	19923477	19956314	440574
1	19967048	19984945	4681
1	19991780	20006055	3362
1	20008706	20126438	255104
1	20140523	20141771	54546
1	20209006	20239438	23252
1	20246502	20250110	30814
1	20301928	20306909	5320
1	20354672	20417683	5322
1	20438432	20446050	26279
1	20465819	20476879	64600
1	20489584	20501687	391013
1	20512578	20522541	127733
1	20617412	20681387	127731
1	20808884	20812713	55450
1	20825943	20834654	79594
1	20878932	20881512	163933
1	20915441	20945401	978
1	20959948	20978004	65018
1	20990507	21044510	57576
1	21046225	21059330	400745
1	21069154	21113816	50809
1	21132972	21503377	8672
1	21543740	21671997	1889
1	21766624	21811498	84224
1	21835865	21904905	249
1	21922708	21995856	5909
1	22004791	22110099	84196
1	22138758	22151714	401944
1	22148738	22263790	3339
1	22303514	22325135	23436
1	22328149	22339033	10136
1	22379120	22419437	998
1	22446461	22470462	54361
1	22778344	22857650	9923
1	22890057	22930087	2046
1	22962999	22966101	712
1	22970123	22974603	714
1	22979255	22988031	713
1	23037458	23241823	2048
1	23279542	23291797	646262
1	23345941	23410182	23028
1	23410516	23504301	7798
1	23516993	23521222	3352
1	23630264	23670853	10236
1	23685941	23695935	80818
1	23706923	23751261	6920
1	23755055	23811061	55616
1	23832922	23857712	1870
1	23884409	23886285	3399
1	24018269	24022915	6135
1	24069645	24088549	6924
1	24104895	24114722	57095
1	24117460	24122029	11313
1	24122089	24127294	2582
1	24128375	24165110	3155
1	24171567	24194784	2517
1	24197016	24239852	1269
1	24382525	24438665	127294
1	24446261	24469611	58985
1	24480647	24514449	163702
1	24645881	24690972	57822
1	24683489	24743424	90529
1	24742284	24799466	57185
1	24829387	24863506	11123
1	24882602	24935819	400746
1	24958207	24999771	10250
1	25071848	25170815	25932
1	25226002	25291612	864
1	25549170	25558993	25949
1	25568740	25594327	57035
1	25598981	25656936	6007
1	25664408	25688852	23585
1	25688741	25756683	6006
1	25757388	25826700	55219
1	25870071	25895377	26119
1	25943959	26112698	57134
1	26145131	26159432	56181
1	26160497	26185903	79000
1	26187701	26197744	164091
1	26212214	26233482	3925
1	26286258	26324648	5051
1	26346375	26362955	2134
1	26363743	26372624	7780
1	26377795	26394927	84676
1	26437664	26452034	149420
1	26485511	26489119	79927
1	26496362	26498551	51042
1	26503975	26516375	10256
1	26517119	26529459	378807
1	26560691	26605299	64793
1	26605667	26608007	83442
1	26607819	26644854	91544
1	26644448	26647014	1043
1	26648350	26680621	55057
1	26688125	26701013	257101
1	26737269	26756213	79727
1	26758773	26797793	79947
1	26856258	26901521	6195
1	27022522	27108601	8289
1	27113963	27124889	55650
1	27153201	27183406	84243
1	27189653	27190947	2810
1	27205773	27216788	54707
1	27216979	27226962	63906
1	27226729	27273353	10726
1	27237980	27240457	8431
1	27276053	27286897	126695
1	27331511	27339333	115572
1	27425306	27493472	6548
1	27561007	27635110	23038
1	27648636	27662891	84065
1	27668513	27680421	84958
1	27681670	27693383	9064
1	27695603	27701315	8547
1	27705666	27709870	388611
1	27719148	27722318	2827
1	27730730	27816669	10163
1	27860546	27930942	27245
1	27938575	27961788	2268
1	27992572	27998729	2537
1	28052490	28089633	199870
1	28099694	28150963	23673
1	28157289	28178187	5511
1	28199055	28213196	9473
1	28218035	28241257	6118
1	28261504	28285668	27293
1	28285973	28294607	55113
1	28296855	28415207	2140
1	28473677	28520384	5724
1	28527068	28559536	22826
1	28562620	28573410	93974
1	28586038	28609002	83667
1	28696114	28826881	65979
1	28879597	28905051	54952
1	28915835	28969597	6883
1	28918712	28921955	115273
1	28995244	29045865	10691
1	29063133	29096287	51441
1	29138654	29190208	4985
1	29213628	29446958	2035
1	29474255	29508499	6429
1	29519385	29557454	51102
1	29563028	29653313	10076
1	31184124	31196434	4146
1	31205316	31230683	7805
1	31342313	31381608	9672
1	31404353	31538763	9698
1	31652592	31712399	79570
1	31732417	31769629	9410
1	31769842	31837783	51538
1	31838472	31849697	2170
1	31882412	31907525	347735
1	32042086	32053287	64129
1	32083287	32098119	3061
1	32095463	32110497	553115
1	32117848	32169920	1307
1	32192718	32229941	576
1	32256023	32281623	90853
1	32372022	32408177	8073
1	32479430	32526451	10657
1	32537632	32568467	55116
1	32573639	32642169	23633
1	32645287	32663886	200081
1	32665987	32670988	79140
1	32671262	32674288	55721
1	32674695	32681797	149069
1	32680073	32687960	56063
1	32687529	32697205	8668
1	32712834	32714457	84734
1	32716840	32751766	3932
1	32757687	32799236	3065
1	32799433	32801980	65108
1	32827798	32829913	81629
1	32830704	32860332	55108
1	32930658	33066591	653121
1	32930658	33002129	728116
1	33116749	33151812	5928
1	33145507	33169197	81493
1	33207486	33240571	57648
1	33240840	33283754	8565
1	33283043	33324476	64766
1	33327869	33338083	252995
1	33351595	33364042	3208
1	33360195	33367039	113452
1	33402046	33430349	127544
1	33473585	33502593	204
1	33546705	33586131	113451
1	33611003	33647671	55223
1	33722146	33766320	149076
1	33789224	33896653	1912
1	33938232	33961995	7579
1	33979609	34631443	114784
1	34632484	34684732	84970
1	35220648	35224113	2709
1	35225342	35229325	127534
1	35246790	35251970	2707
1	35258599	35261348	2701
1	35331037	35395186	58512
1	35447134	35497569	9204
1	35525387	35581460	79830
1	35641979	35658749	6421
1	35734568	35887659	9202
1	35899091	36023551	79932
1	36023074	36032875	23154
1	36038971	36060929	339488
1	36042938	36107445	5690
1	36179476	36185073	127703
1	36185819	36235568	63967
1	36273773	36323491	192670
1	36335409	36389900	26523
1	36396319	36522063	192669
1	36549676	36553876	27285
1	36554476	36559533	54936
1	36560837	36590821	1296
1	36602173	36615098	27095
1	36621194	36646450	55700
1	36690017	36770958	9967
1	36771988	36790487	79729
1	36787632	36789755	55194
1	36805225	36851497	83931
1	36856839	36863493	84967
1	36881428	36916052	127700
1	36921319	36930038	64960
1	36931644	36948879	1441
1	37261128	37499730	2899
1	37940153	37949978	80149
1	37951915	37980375	64769
1	38002142	38019903	79753
1	38022520	38032458	7802
1	38032417	38061536	29889
1	38076951	38100595	284654
1	38147242	38157914	54955
1	38158090	38175391	55143
1	38179561	38230824	284656
1	38259542	38267278	149175
1	38268616	38273857	79693
1	38272651	38275126	127687
1	38279851	38325292	4520
1	38326369	38412729	3633
1	38422647	38456593	10946
1	38462442	38471278	2275
1	38474930	38490496	51118
1	38509523	38512450	5453
1	39303870	39325495	64121
1	39328636	39347289	26292
1	39339358	39347289	81025
1	39351479	39407471	54933
1	39456916	39484692	79647
1	39491990	39500308	4725
1	39546988	39952789	23499
1	39957318	39991607	353500
1	40026485	40042521	8761
1	40089825	40105617	26508
1	40124793	40137710	84618
1	40144320	40157361	51440
1	40157854	40229586	10450
1	40222854	40254533	656
1	40235195	40237020	64064
1	40306708	40349183	54802
1	40361098	40367925	4610
1	40420802	40435638	84879
1	40505905	40538321	10487
1	40538377	40563375	5538
1	40627045	40706593	6018
1	40711619	40717363	127391
1	40723779	40759856	10269
1	40766159	40783488	1298
1	40810522	40888998	64744
1	40915771	40929390	65243
1	40942887	40962015	339559
1	40974413	40982228	64789
1	40997233	41013841	127396
1	41086351	41131329	9783
1	41157242	41237277	4802
1	41249684	41306124	9132
1	41326729	41328018	163732
1	41445007	41478235	1503
1	41481269	41488909	200172
1	41492874	41707826	22955
1	41827594	41849262	100132074
1	41944446	41950344	1907
1	41972036	42501596	59269
1	42619092	42621495	2981
1	42628362	42630389	2980
1	42642210	42801548	22887
1	42846466	42880850	284716
1	42896000	42921938	84217
1	42921788	42948411	79717
1	42929001	43120335	728621
1	43124048	43142429	10465
1	43148098	43168020	4904
1	43198764	43205925	149461
1	43212045	43232755	64175
1	43232940	43264127	79078
1	43272723	43282923	374969
1	43282795	43310660	114625
1	43312280	43318148	51058
1	43391519	43424530	6513
1	43610029	43622067	440585
1	43629855	43727589	10969
1	43766664	43788779	7075
1	43803475	43818443	4352
1	43824626	43828874	991
1	43829068	43833699	64834
1	43849588	43855483	112950
1	43855553	43878462	149469
1	43886428	43918321	23334
1	43916824	43919634	81888
1	43990858	44089343	5792
1	44115797	44171188	9682
1	44173216	44396831	6487
1	44412611	44433694	9670
1	44435653	44439043	1802
1	44440617	44443967	533
1	44444615	44456840	8704
1	44457031	44462200	149473
1	44462155	44497134	6536
1	44584522	44600812	128209
1	44679127	44686353	55929
1	44686742	44820939	79033
1	44870866	45117396	55182
1	45100910	45140227	79639
1	45205490	45233439	11004
1	45240923	45244451	6202
1	45249257	45253377	266675
1	45265897	45271662	1263
1	45271585	45272957	343521
1	45274154	45281257	149478
1	45285516	45308735	8643
1	45316450	45452282	8891
1	45468212	45477027	79654
1	45477819	45481247	7389
1	45482071	45771881	57643
1	45792545	45794347	84842
1	45794914	45806142	4595
1	45805342	45809647	114034
1	45809555	45956840	10420
1	45965725	45979054	25974
1	45976708	45988719	5052
1	46016215	46035721	10327
1	46049518	46084566	4678
1	46085716	46089731	149483
1	46092976	46153785	60313
1	46152886	46160115	51249
1	46159996	46216322	3652
1	46252659	46501896	23139
1	46505812	46642143	8503
1	46640745	46651630	10103
1	46654355	46685977	55624
1	46669006	46686933	541468
1	46713360	46744145	8438
1	46726868	46769280	10489
1	46805849	46830824	387338
1	46859937	46879520	2166
1	46972669	46979898	127343
1	47011316	47017199	148930
1	47023090	47069966	8569
1	47073387	47082563	148932
1	47098409	47134099	64756
1	47140831	47184736	9813
1	47264670	47285085	1580
1	47394846	47407156	1579
1	47489240	47516423	260293
1	47533160	47583991	199974
1	47603107	47615413	284541
1	47649265	47656716	10158
1	47681963	47697892	6886
1	47715811	47779819	6491
1	47799469	47844511	51727
1	47881744	47883723	2301
1	47901689	47906363	2306
1	48688357	48714316	200010
1	48761044	48937845	54558
1	48998527	50489585	84871
1	49193195	49242641	79656
1	50569582	50669458	1996
1	50883222	50889172	63950
1	50905150	51425935	11124
1	51426417	51440305	1031
1	51567906	51613752	284546
1	51701943	51739127	26994
1	51752782	51810785	22996
1	51819935	51985000	2060
1	52042851	52254141	114883
1	52254863	52344477	4898
1	52373628	52456436	5865
1	52485803	52521843	51060
1	52497775	52499488	112970
1	52521797	52556388	91408
1	52608046	52812358	9372
1	52811395	52831865	200014
1	52838501	52870131	4998
1	52870236	52883992	84950
1	52888947	53018772	23318
1	53068044	53074723	2882
1	53152508	53164038	65260
1	53192131	53293014	79699
1	53308183	53360670	440590
1	53361895	53387446	55268
1	53392948	53517282	6342
1	53527854	53551174	127435
1	53552855	53608289	6512
1	53662101	53679869	1376
1	53679771	53686289	54987
1	53692564	53704282	4116
1	53711212	53793821	7804
1	53925072	53933161	63948
1	53971910	54199877	148979
1	54231133	54304533	55706
1	54317392	54355507	54432
1	54359861	54376759	1733
1	54387234	54411975	51668
1	54411750	54433841	115353
1	54474412	54483856	388633
1	54497347	54519177	9528
1	54519260	54578192	127428
1	54604668	54619443	200008
1	54609065	54665746	606495
1	54649714	54686603	51253
1	54692195	54872092	23648
1	55007930	55104865	26027
1	55074855	55089229	338094
1	55107444	55207981	374977
1	55222571	55230187	25973
1	55245385	55266940	55001
1	55271736	55307925	163747
1	55315306	55352891	1718
1	55446465	55457966	199964
1	55464606	55474656	7809
1	55505220	55530525	255738
1	55532032	55681039	23358
1	56960419	57110974	8613
1	57110995	57181008	5563
1	57184477	57285369	199920
1	57320479	57383894	731
1	57394883	57431813	732
1	57460451	59012406	1600
1	58881056	59012474	115209
1	59041099	59043166	4070
1	59120411	59165764	114803
1	59246465	59249785	3725
1	59762467	60233347	55277
1	60280458	60342050	51361
1	60358980	60392462	1573
1	60452941	60539442	127795
1	61330931	61928465	4774
1	62146717	62191095	83941
1	62208149	62629592	10207
1	62701837	62785085	163782
1	62901968	62917475	7398
1	62920399	63153969	85440
1	63063158	63071830	27329
1	63249806	63331184	84938
1	63788730	63790797	27022
1	63833261	63904233	29929
1	63906441	64059392	23421
1	63989013	64038364	84455
1	64058947	64125916	5236
1	64239693	64647181	4919
1	64669310	64733051	148581
1	64936428	65158741	57685
1	65210778	65298915	55225
1	65298912	65432187	3716
1	65613232	65697819	205
1	65713902	65881552	9829
1	65886270	65901690	54741
1	65886335	66107242	3953
1	66258197	66840262	5142
1	66999066	67213982	84251
1	67218143	67244470	200132
1	67263424	67266939	10022
1	67278568	67390570	79819
1	67390640	67454302	57708
1	67465015	67519782	23169
1	67557859	67594220	400757
1	67632083	67725662	149233
1	67773047	67862583	3595
1	67873493	67896098	26135
1	68150744	68154021	1647
1	68167149	68299150	55970
1	68511645	68517314	9077
1	68564156	68698420	79971
1	68894505	68915642	6121
1	68939835	68962799	55635
1	70034081	70589167	57554
1	70610488	70671303	55631
1	70671365	70718735	9295
1	70726271	70820417	81573
1	70820511	70833706	11147
1	70876955	70905253	1491
1	71318036	71513491	5733
1	71528974	71546980	9406
1	71868625	72748417	257194
1	74491699	74663871	127255
1	75033795	75139422	127254
1	75171170	75199092	1429
1	75198840	75232362	127253
1	75594119	75627218	431707
1	75667816	76076801	204962
1	76190036	76229364	34
1	76251882	76261100	5876
1	76262567	76378923	4438
1	76384558	76398116	127247
1	76540404	77100286	256435
1	77333126	77531396	81849
1	77554675	77685115	10026
1	77747662	78025654	26289
1	78028101	78149104	26009
1	78161672	78225537	23032
1	78245309	78344106	374986
1	78354198	78409580	91624
1	78400603	78444794	8880
1	78444859	78483648	11080
1	78445226	78604133	54810
1	78769568	79005434	5737
1	79085607	79108484	10964
1	79115481	79129763	10561
1	79355449	79472495	64123
1	81771845	82459719	23266
1	84330711	84464833	79739
1	84543745	84704181	5567
1	84764049	84855640	148418
1	84864215	84880701	58511
1	84944942	84963473	80135
1	84964008	84972248	2787
1	84971974	85031877	64173
1	85018804	85040163	1486
1	85109390	85156486	117178
1	85277285	85358896	23566
1	85391267	85462796	255231
1	85464830	85598821	126820
1	85483765	85514182	55283
1	85623356	85667407	84144
1	85715639	85725355	148423
1	85731464	85743771	8915
1	85784168	86043933	23576
1	86046444	86049645	3491
1	86118491	86174101	54680
1	86194916	86622626	255631
1	86808753	86862023	57489
1	86889769	86922241	9635
1	86934051	86965972	1179
1	87012759	87046437	22802
1	87170259	87213867	51100
1	87380331	87634887	9653
1	87794151	87812788	8543
1	89149905	89301938	5586
1	89318615	89357627	2959
1	89401456	89458636	56267
1	89445139	89458455	494115
1	89472360	89488549	2635
1	89517987	89531043	2633
1	89571815	89616139	2634
1	89597434	89641723	388646
1	89646831	89664615	115361
1	89724633	89738544	115362
1	89829617	89853719	163351
1	89990395	90063423	23507
1	90098631	90230077	84230
1	90286604	90401982	55144
1	90457722	90494097	284695
1	91177159	91182794	343472
1	91380859	91487829	84146
1	91726323	91870426	164045
1	91966404	91991321	8317
1	92145900	92371559	7049
1	92414928	92479983	676
1	92495539	92529093	253152
1	92545862	92613393	284697
1	92632542	92650280	23285
1	92683497	92711370	388649
1	92711959	92764544	11146
1	92764522	92853730	79871
1	92940319	92952433	2672
1	92974253	93257961	7813
1	93297597	93307481	6125
1	93307724	93427079	388650
1	93544795	93604638	22823
1	93615299	93646285	50999
1	93645920	93744287	343099
1	93811445	93828149	1810
1	93913658	94020218	54874
1	94027347	94312706	8412
1	94331839	94345474	30836
1	94350761	94374966	2730
1	94458393	94586688	24
1	94637307	94703189	9411
1	94883933	94984222	5825
1	94994781	95007356	2152
1	95285898	95360802	126969
1	95362507	95392834	1266
1	95448297	95538501	199857
1	95582894	95663163	148534
1	95699711	95712781	25950
1	97187221	97280349	58155
1	97543299	98386605	1806
1	99127279	99226056	51375
1	99355803	99470588	163404
1	99729509	99775146	9890
1	100111499	100160097	54873
1	100174259	100232187	391059
1	100315640	100389579	178
1	100435345	100492448	23443
1	100503653	100548933	64645
1	100549119	100598511	163786
1	100598706	100616053	54482
1	100614409	100643771	127495
1	100659736	100715390	1629
1	100731763	100758325	8634
1	100817290	100985833	8556
1	101003693	101007574	54112
1	101185305	101204601	7412
1	101337943	101361554	2135
1	101361632	101447309	148867
1	101455179	101491644	51611
1	101702444	101707074	1901
1	102268130	102462790	118427
1	103342023	103574052	1301
1	104068578	104097854	55599
1	107599301	107601916	55170
1	107682629	108026080	22854
1	108113782	108507858	10451
1	108677442	108742898	29957
1	108765087	108786703	148545
1	108918435	109013624	653149
1	109102711	109187522	284611
1	109190912	109217815	113802
1	109234945	109244425	55119
1	109255556	109285365	163479
1	109289296	109352148	6814
1	109358520	109400850	254268
1	109417972	109473044	29899
1	109472130	109506111	23155
1	109512836	109584850	22911
1	109605121	109618624	6884
1	109630883	109639556	56900
1	109648573	109656479	127003
1	109656533	109749401	57535
1	109756540	109780791	6301
1	109792641	109818377	1952
1	109822176	109825808	84722
1	109834987	109849663	343263
1	109852192	109940573	6272
1	109944470	109969049	5686
1	110009224	110024759	284612
1	110026101	110035426	127002
1	110036658	110043062	284613
1	110046797	110052360	57463
1	110082494	110089882	83873
1	110091233	110136975	2773
1	110145889	110155679	2780
1	110162459	110174675	271
1	110198703	110217458	2948
1	110210644	110252171	2946
1	110230436	110236367	2944
1	110254877	110260888	2949
1	110276554	110283660	2947
1	110292702	110306649	79574
1	110453233	110473614	1435
1	110527308	110566357	10768
1	110574199	110617263	85369
1	110602616	110613234	257
1	110655062	110656569	164153
1	110693108	110744824	388662
1	110753965	110776666	3749
1	110876516	110889299	64783
1	110905482	110933670	9122
1	110943871	110950560	10542
1	110993822	110999976	84432
1	111059839	111061797	3744
1	111136202	111174096	3737
1	111214310	111217655	3738
1	111415722	111442558	963
1	111489812	111506587	55791
1	111659955	111682825	128338
1	111682249	111727724	10390
1	111729796	111747157	79961
1	111770232	111786062	1117
1	111833484	111863188	27159
1	111888910	111895635	128344
1	111956936	111970399	5016
1	111982512	111991998	79084
1	111991486	112005395	515
1	112016414	112021134	128346
1	112025970	112106597	140
1	112084840	112259313	5906
1	112264686	112298419	55924
1	112298219	112310199	11218
1	112313284	112531777	3752
1	112938803	113003786	55917
1	113009163	113065288	7482
1	113066140	113163447	54879
1	113161795	113214241	829
1	113215763	113243368	4343
1	113243728	113254053	389
1	113252616	113258099	333926
1	113263041	113269857	284467
1	113454469	113499635	6566
1	113615831	113669822	9860
1	113933371	114228545	260425
1	114239453	114302111	10745
1	114304454	114355070	54665
1	114356433	114414381	26191
1	114420790	114430169	440603
1	114437370	114447823	10717
1	114447763	114456708	64858
1	114471814	114520426	204851
1	114522063	114524876	56944
1	114631914	114696541	148281
1	114935399	115053781	51592
1	115110178	115124260	10286
1	115125469	115213043	163259
1	115215722	115238239	270
1	115247090	115259515	4893
1	115259534	115300671	7812
1	115312100	115323306	80143
1	115397424	115537991	6847
1	115572415	115576941	7252
1	115590632	115632121	10100
1	115828539	115880857	4803
1	116184574	116240845	81839
1	116242628	116311426	845
1	116378998	116386538	4808
1	116519119	116612675	55356
1	116654376	116677861	126868
1	116915290	116952883	476
1	117057157	117113715	965
1	117297007	117311850	914
1	117452679	117532980	5738
1	117544382	117579167	9398
1	117602925	117645492	8458
1	117653682	117665209	80263
1	117686209	117753556	79679
1	117910071	118071494	10905
1	118148556	118170994	54855
1	118412037	118472253	54834
1	118472347	118503049	10885
1	118496484	118727846	200162
1	119425666	119532179	6913
1	119573839	119683294	10352
1	119911399	119936753	51179
1	119957673	119965657	3284
1	120049826	120057681	3283
1	120162000	120190390	90874
1	120202421	120286838	26227
1	120290619	120311517	3158
1	120336641	120354283	83998
1	120436156	120439118	11085
1	120454176	120612274	4853
1	120837272	120855681	653820
1	120926979	120935937	2210
1	143896452	143914265	728833
1	144146810	144224481	728841
1	145209119	145291654	388677
1	145413095	145417545	148738
1	145438469	145442635	10628
1	145456236	145470388	84265
1	145470508	145475646	284615
1	145477085	145501669	128077
1	145507598	145511444	9939
1	145516252	145523730	8799
1	145524891	145543868	8515
1	145549216	145568526	148741
1	145575233	145586546	10401
1	145586115	145590461	200035
1	145592605	145611025	10623
1	145611036	145690661	27246
1	145695798	145715614	11126
1	145726918	145764074	5174
1	145883868	145924373	728932
1	146032543	146082765	200030
1	146626685	146644129	5565
1	146655885	146697230	2330
1	146714291	146767443	9557
1	147013182	147098017	607
1	147119170	147142618	51205
1	147228332	147245484	2702
1	147374936	147381393	2703
1	147574324	147624601	728912
1	148003642	148025863	25832
1	149675978	149676609	644634
1	149754227	149764074	2209
1	149765520	149783914	440689
1	149856010	149858232	8349
1	149858486	149872351	51027
1	149858525	149858961	8338
1	149859019	149859466	317772
1	149874870	149889434	9900
1	149895209	149900236	10262
1	149900543	149910252	10903
1	149912231	149982625	56957
1	150039342	150117505	11311
1	150121373	150132260	51177
1	150190717	150208504	81611
1	150230169	150237478	23632
1	150237799	150241980	51107
1	150240600	150253327	79630
1	150254953	150259505	148523
1	150266289	150281414	54460
1	150293925	150325703	9129
1	150335567	150449042	23248
1	150459890	150480078	80222
1	150480487	150486265	1893
1	150521884	150533413	54507
1	150547032	150552066	4170
1	150573327	150602088	2029
1	150618701	150669672	55204
1	150670536	150693364	84072
1	150702551	150738433	1520
1	150768684	150780799	1513
1	150782181	150849244	405
1	150898767	150937220	9869
1	150933059	150947479	29956
1	150954493	150968110	8416
1	150965682	150980225	55793
1	150980896	151008189	58497
1	151009034	151020076	149428
1	151020216	151024462	54964
1	151023447	151032249	56882
1	151030234	151040970	10962
1	151043054	151098018	126626
1	151104161	151119104	10500
1	151129105	151132225	79626
1	151132222	151138424	388695
1	151138498	151142773	79005
1	151142462	151148547	29765
1	151142463	151167797	6944
1	151170425	151222012	8394
1	151227179	151239955	5710
1	151254094	151264381	57592
1	151264413	151300191	5298
1	151313116	151319833	5993
1	151336778	151345209	8991
1	151372010	151374420	5692
1	151375200	151431941	23126
1	151482986	151511168	57530
1	151512781	151556059	7286
1	151584541	151671567	81609
1	151674830	151689290	11189
1	151732119	151736040	65005
1	151735445	151743808	51686
1	151744050	151763892	11022
1	151772740	151778630	339398
1	151778547	151804348	6097
1	151810295	151813033	100191040
1	151818220	151826173	284486
1	151846060	151882284	117145
1	151955391	151966866	6281
1	152004982	152020383	6282
1	152052033	152053058	100131107
1	152056618	152061541	126637
1	152078793	152086556	7062
1	152126071	152131704	126638
1	152184558	152196669	388697
1	152274651	152297679	2312
1	152321213	152332482	388698
1	152381719	152386750	49860
1	152483320	152484653	254910
1	152486978	152488486	54544
1	152538130	152539248	353145
1	152551857	152552980	84648
1	152586287	152586574	353143
1	152595310	152595579	353142
